condition,distance,structure,path,raw_probability,unattested_ngrams,dependency,n_gram,bootstrap_sample
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.286372920164309e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,745
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758688328280686,[],RC,Bigram,745
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03758688328280686,[],RC,Bigram,745
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.0100274106583003e-07,[],RC,Bigram,745
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.913163226147769e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,745
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758688328280686,[],RC,Bigram,745
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03758688328280686,[],RC,Bigram,745
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.7105892833295119e-09,[],RC,Bigram,745
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0756393657357179e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,745
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.648108517291298e-08,[],RC,Bigram,746
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",8.65428397656481e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,746
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.523766133425996e-07,[],RC,Bigram,746
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.812130476099127e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,746
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.648108517291298e-08,[],RC,Bigram,746
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.9001362406804972e-08,[],RC,Bigram,746
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013222861920320846,[],RC,Bigram,746
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013222861920320846,[],RC,Bigram,746
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.523766133425996e-07,[],RC,Bigram,746
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",2.356775415013875e-10,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,746
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.648108517291298e-08,[],RC,Bigram,746
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",8.783372453068554e-11,[],RC,Bigram,746
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013222861920320846,[],RC,Bigram,746
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013222861920320846,[],RC,Bigram,746
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.523766133425996e-07,[],RC,Bigram,746
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",2.1425231045580683e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,746
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.523766133425996e-07,[],RC,Bigram,746
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.285046209116137e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,746
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00017608468594661552,[],RC,Bigram,746
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.523766133425996e-07,[],RC,Bigram,746
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.285046209116137e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,746
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.648108517291298e-08,[],RC,Bigram,746
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.855581635379037e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,746
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03713245034702453,[],RC,Bigram,746
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.6750626265160488e-09,[],RC,Bigram,746
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.1341747081833901e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,746
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.2058368190161e-07,[],RC,Bigram,747
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.1557049306602505e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,747
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.765763878750264e-07,[],RC,Bigram,747
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.945838756193841e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,747
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.2058368190161e-07,[],RC,Bigram,747
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.834294933094994e-08,[],RC,Bigram,747
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.012939901695925354,[],RC,Bigram,747
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.012939901695925354,[],RC,Bigram,747
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.765763878750264e-07,[],RC,Bigram,747
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",7.279094860225758e-10,[],RC,Bigram,747
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.2058368190161e-07,[],RC,Bigram,747
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",6.143571546251177e-10,[],RC,Bigram,747
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.012939901695925354,[],RC,Bigram,747
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.012939901695925354,[],RC,Bigram,747
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.765763878750264e-07,[],RC,Bigram,747
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",6.385170930022594e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,747
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.765763878750264e-07,[],RC,Bigram,747
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.256780620015063e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,747
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00020222023651186535,[],RC,Bigram,747
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.765763878750264e-07,[],RC,Bigram,747
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.256780620015063e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,747
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.2058368190161e-07,[],RC,Bigram,747
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.851020520239215e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,747
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03710414973034615,[],RC,Bigram,747
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.1484180548960955e-09,[],RC,Bigram,747
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0851536000152088e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,747
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.00912933534866e-08,[],RC,Bigram,748
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",8.69597850025781e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,748
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.134414968828267e-07,[],RC,Bigram,748
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",6.453880123222331e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,748
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.00912933534866e-08,[],RC,Bigram,748
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.191353162778227e-08,[],RC,Bigram,748
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013166064509906743,[],RC,Bigram,748
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013166064509906743,[],RC,Bigram,748
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.134414968828267e-07,[],RC,Bigram,748
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",2.0148847848418054e-10,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,748
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.00912933534866e-08,[],RC,Bigram,748
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",4.1264087775594207e-11,"[('COMP_pol-int', 'SUBJ')]",RC,Bigram,748
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013166064509906743,[],RC,Bigram,748
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013166064509906743,[],RC,Bigram,748
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.134414968828267e-07,[],RC,Bigram,748
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",1.500446116371557e-10,[],RC,Bigram,748
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.134414968828267e-07,[],RC,Bigram,748
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.286988903918735e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,748
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00019664743077744287,[],RC,Bigram,748
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.134414968828267e-07,[],RC,Bigram,748
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.286988903918735e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,748
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.00912933534866e-08,[],RC,Bigram,748
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.8948696822277436e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,748
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03758986058662498,[],RC,Bigram,748
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.3325741442701277e-09,[],RC,Bigram,748
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0993929083987523e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,748
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.77269366345122e-08,[],RC,Bigram,749
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",9.764789039396883e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,749
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.939303805053577e-07,[],RC,Bigram,749
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",7.474417057896635e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,749
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.77269366345122e-08,[],RC,Bigram,749
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",2.8041412935584503e-09,[],RC,Bigram,749
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013167317927273972,[],RC,Bigram,749
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013167317927273972,[],RC,Bigram,749
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.939303805053577e-07,[],RC,Bigram,749
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",8.968206530069007e-11,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,749
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.77269366345122e-08,[],RC,Bigram,749
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",2.6125540002097365e-10,[],RC,Bigram,749
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013167317927273972,[],RC,Bigram,749
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013167317927273972,[],RC,Bigram,749
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.939303805053577e-07,[],RC,Bigram,749
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",1.9217585421576443e-10,[],RC,Bigram,749
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.939303805053577e-07,[],RC,Bigram,749
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.2705745381280985e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,749
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.0001911072471545576,[],RC,Bigram,749
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.939303805053577e-07,[],RC,Bigram,749
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.2705745381280985e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,749
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",9.77269366345122e-08,[],RC,Bigram,749
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.805675556021637e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,749
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03651726346756318,[],RC,Bigram,749
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.745765754885931e-09,[],RC,Bigram,749
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.1237019663948972e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,749
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.99487700571505e-08,[],RC,Bigram,750
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",8.505712444054147e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,750
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6993791641539115e-07,[],RC,Bigram,750
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",5.7635756581855716e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,750
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.99487700571505e-08,[],RC,Bigram,750
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",9.48296191213712e-09,[],RC,Bigram,750
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.012889661132077122,[],RC,Bigram,750
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.012889661132077122,[],RC,Bigram,750
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6993791641539115e-07,[],RC,Bigram,750
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",5.209736975657837e-10,[],RC,Bigram,750
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.99487700571505e-08,[],RC,Bigram,750
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",4.1513904555947365e-11,"[('COMP_pol-int', 'SUBJ')]",RC,Bigram,750
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.012889661132077122,[],RC,Bigram,750
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.012889661132077122,[],RC,Bigram,750
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6993791641539115e-07,[],RC,Bigram,750
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",2.964890961756493e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,750
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6993791641539115e-07,[],RC,Bigram,750
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.23555851679499e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,750
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00018455384124949797,[],RC,Bigram,750
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6993791641539115e-07,[],RC,Bigram,750
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.23555851679499e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,750
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.99487700571505e-08,[],RC,Bigram,750
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.930557793706766e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,750
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03800405636479954,[],RC,Bigram,750
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.323964776814251e-09,[],RC,Bigram,750
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.0837871458351216e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,750
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.037481224551425725,[],RC,Bigram,751
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.037481224551425725,[],RC,Bigram,751
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1938266048820447e-07,[],RC,Bigram,751
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.1545205473555016e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,751
